userId,review,평점,bookId
ly*******************,어린 아이가 홀로그램카드에 호기심이 일어 구매하게 되었습니다. 아이 버전 삽화가 있었으면 좀더 재밌게 느껴지지않을까하는 생각이 듭니다,10.0,S000212934840
kb******,아이들이재미있어해요,10.0,S000212934840
jy*****,가장 기다려지는 연재물이에요. 믿고 보는 전천당.,10.0,S000212934840
cm*****,신기한 과자들이 많이 등장해서 재미있어요,10.0,S000212934840
no*******,뒷이야기가 궁금해져서 계속 읽게 돼요,10.0,S000212934840
fn******,킬타로 가볍게 보기 괜찮음,10.0,S000212934840
ka********,아이들이 좋아하네요,10.0,S000212934840
se*******,츠구미가 고민을 가지게 되어서 전천당에 방문하게 되는 일부터가 흥미진진했다,10.0,S000212934840
so*****,아이가 정말 좋아하는 책이예요완결이 되었다고 아쉬워할 정도로 재미있어하네요,10.0,S000212934840
ld***,꾸준히 읽고있는 전집,10.0,S000212934840
pe********,시리즈가 질리지 않아요. 다음 시리즈도 기다려 져요.,10.0,S000212934840
se******,아이가 좋아하는 전천당의 시즌1 마지막 이야기입니다,10.0,S000212934840
sy****,전청당시리즈는 꾸준히 보고있어요,10.0,S000212934840
ss****,전청당 아이들이 좋아해요~ 굿!,10.0,S000212934840
he********,아이가좋아해요~~~,10.0,S000212934840
sm*******,시즌 마무리라 아쉬워하면서 재밌게 읽습니다,10.0,S000212934840
so******,이 시리즈 너무 재미있고 끊을수가 없네요,10.0,S000212934840
cu*******,마지막이라니 아이가 아쉬워해요,10.0,S000212934840
ka*****,재미있게 잘 읽었어요~,10.0,S000212934840
ka*****,아이가 너무 좋아하네요,10.0,S000212934840
yb*****,재밌게 잘 봤어요!,10.0,S000212934840
ki********,매번 잘 보고있습니다,10.0,S000212934840
na**************,아이가 좋아하는 전천당 저도 같이 읽어요^^,10.0,S000212934840
st*******,다음 이야기는 언제 나올까요기다립니다,10.0,S000212934840
ir******,신간나오면 삽니다. 재미있어요,10.0,S000212934840
cr********,아이가 정말 좋아하는 책입니다 재밌어해요~~,10.0,S000212934840
mi****,너무너무너무 좋아요,10.0,S000212934840
pa****,아이들이 좋아합니다,10.0,S000212934840
cm****,그림이 알록달록 다양해서 좋아요,10.0,S000212934840
yi****,아이가 너무 좋아해서 사줬어요,10.0,S000212934840
ni******,아이가 너무 좋아해요!,7.5,S000212934840
jh*****,카드도 받을 수 있어서 아이가 좋아했어요~~~,10.0,S000212934840
kr*****,시리즈 양은 많은데 다 재밌어요~,10.0,S000212934840
eh*****,아이가 20권까지 정말 재밌게 잘 읽었어요.,2.5,S000212934840
si******,한 권 한 권 모두 재미있게 읽었습니다,10.0,S000212934840
ra*******,딸 아이가 재미나게 읽었어요,10.0,S000212934840
ma******,만족합니다. 계속 구매중,10.0,S000212934840
ha******,드디어 완결이네요.아이뿐만 아니라 어른도 좋아할만한소재가 좋았어요,10.0,S000212934840
jj****,말해 뭐합니까좋아해요어른도 재미있어해요,10.0,S000212934840
tt*****,최신판이라 빨리 구입해서 읽게 했어요,10.0,S000212934840
ra*******,아이가 잘 읽어요  ㅋ,10.0,S000212934840
yu****,아이들이 좋아할만한 책이예요,10.0,S000212934840
ne***,드라마 제작된다니아이기대가 커요,10.0,S000212934840
lu******,아이가 좋아해요...,10.0,S000212934840
su******,아이들이랑 재밌게 읽었습니다,10.0,S000212934840
ne***,꾸준히 읽어온 책입니다 재밌어하고 여러 번 읽어요 드라마로 제작되나봐요,10.0,S000212934840
wo*******,매번 구매 합니다,10.0,S000212934840
ca********,선물용으로 구입함.,7.5,S000212934840
ka*****,아이가 좋아하는 책이에요,10.0,S000212934840
dp****,내용이 재밌고 좋습니다,10.0,S000212934840
sb*****,마지막이라 아쉬워요,10.0,S000212934840
po****,읽어주는 아빠가더 재밌어해여^^,10.0,S000212934840
ni*****,기다리고 기다리던 전천당 20권 ^^,10.0,S000212934840
we*****,드디어 시즌 종료네요. 아이가 재밌어해요.,10.0,S000212934840
le********,벌써 20권이라니!!,10.0,S000212934840
se********,재밌어요. 감사합니다,10.0,S000212934840
so********,아이가 좋아해서 계속 구입하고 있네요 전천당의 매력이란 ㅎ,10.0,S000212934840
jm****,이상한 과자 가게 전천당 20,10.0,S000212934840
yo*******,독서에 흥미를 가지기에 좋습니다. 재미있습니다.,10.0,S000212934840
su******,시리즈가 긴데도 다 재밌음,10.0,S000212934840
jm****,재밌어요 아이가 좋아햐요,10.0,S000212934840
pa********,아이가 좋아해요. 추천합니다.,10.0,S000212934840
da****,잘 보고 있습니다.,10.0,S000212934840
su*****,추천받아서 샀습니다 ^^,10.0,S000212934840
lu****,시리즈가꾸준히나와서좋아요,10.0,S000212934840
du****,재미있게 읽었어요.,10.0,S000212934840
hj******,20권다 샀어요ㅠㅠ,10.0,S000212934840
wo*******,전천당 시리즈는 나올때마다 꼭 읽는거 같아요,10.0,S000212934840
ku*******,좋은책 잘 읽었어요,10.0,S000212934840
jo******,아이들의 베스트 도서. 너무 좋아합니다,10.0,S000212934840
ls****,아이기재미있어합니다좋아요,10.0,S000212934840
ak***,역시 재미있네요.,10.0,S000212934840
su*******,아이가 전천당 시리즈를 좋아해서 20권 나오길 기다렸다가 구매했어요. 재밌다며 잘 읽네요.,10.0,S000212934840
mu********,아이들이 재미있게 읽었어요 ㅎ,10.0,S000212934840
ei****,초등 딸아이가 챙겨보고 있어요 재밌다네요,10.0,S000212934840
na***,아이들이 좋아합니다,10.0,S000212934840
ls****,잘쓰겠습니다 감사합니다,10.0,S000212934840
gP******,재미있게 읽었어요.,10.0,S000212934840
da******,완결이라니 아쉽네요,10.0,S000212934840
gn******,아이가 늘 잘 읽고 있어요,10.0,S000212934840
ka*****,아이들이 너무 좋아해요~~,10.0,S000212934840
jo******,아이의 베스트 도서입니다. 좋아해요,10.0,S000212934840
ch****,아이들의 최애 도서에요,10.0,S000212934840
lk***,재미있어요. 아이 선물로도 좋아요.,10.0,S000212934840
ah*****,내용이 쉽고 재미있어서 술술 읽는듯 싶어요,10.0,S000212934840
ak***,아이들이 너무 좋아하는 책입니다,10.0,S000212934840
ko*****,아이가 너무 좋아해요.,10.0,S000212934840
jm****,전천당 마지막 시리즈 재밌어요,10.0,S000212934840
jo******,마지막을 장식하는 스토리,10.0,S000212934840
oh******,재밌어요^^^^^^^^,10.0,S000212934840
su*******,따님이 너무 재밌어 해서 예약주문했어요,10.0,S000212934840
fr*******,재미있게 잘 봤어요,10.0,S000212934840
wy*****,아이가 너무 좋아하는 책인데 마지막편이라고 너무 아쉬워 하네요,10.0,S000212934840
sa****,아이들이 좋아해요,10.0,S000212934840
pe***,늘 읽던 시리즈라서 사줬어요,10.0,S000212934840
jm*****,아이가 좋아하는 책입니다,10.0,S000212934840
ch******,전권 모으기 도전 완성,10.0,S000212934840
re********,아이가 좋아해요 추천해요,7.5,S000212934840
ro*****,너무 재밌게 읽었어요,10.0,S000212934840
ga*****,아이가 좋아해서 다구매했어요,10.0,S000212934840
ki******,아이가 정말 좋아하는 책이예요,10.0,S000212934840
mo******,이번책 재미있다고 좋아해요,10.0,S000212934840
sn*********,아이들이 좋아해요,10.0,S000212934840
jw***,아이가 참 좋아합니다,10.0,S000212934840
kh*****,그뎌 완결 좋아요,10.0,S000212934840
sl*****,초6딸이 초4때부터 읽던 책인데 드뎌 완결이네요. 너무 재밌다고 하네요 단숨에 다 읽음,10.0,S000212934840
ku*******,따뜻해지는 책이에요.,10.0,S000212934840
dr******,드디어 종결이네요.,10.0,S000212934840
ja*****,배송도 빠르고 좋아요 ㅎㅎ 네,10.0,S000212934840
eh******,아이가 너무 좋아하는 책입니다,10.0,S000212934840
Wo****,아이가 좋아하는 책이라 선물했어요,10.0,S000212934840
yo*****,계속보던책이라 구입했어요 재밋어해요,10.0,S000212934840
jh****,아이가 좋아하는 시리즈 책이예요.,10.0,S000212934840
lj*****,1부가 완료됐어요 더 많이 나왔으면 좋겠어요 너무 재밌게보고있어요,10.0,S000212934840
jk*****,시리즈로 계속 기다리고 너무 잘읽고 있네요,10.0,S000212934840
ja*****,배송도 빠르고 좋아요 ㅎㅎ,10.0,S000212934840
eu******,전천당 시리즈 너무너무 좋아합니다,10.0,S000212934840
ka*****,좋아요. 굿.. 초등딸과 중등아들이 좋아해서 전권 다 있어요.,10.0,S000212934840
ok*****,재미있게 잘 읽었어요,10.0,S000212934840
eh******,드디어 20권이 나왔군요!,10.0,S000212934840
ya*****,질 받았습니다. 시즌1이 끝났군요.,10.0,S000212934840
jo******,너무재미있어요.,10.0,S000212934840
se********,재미있게읽고있어요~아이가시리즈다좋아합니다,10.0,S000212934840
qu*******,재미있게 읽었습니다,10.0,S000212934840
sa******,아이가 재미있게 읽습니다,10.0,S000212934840
jh****,아이가 좋아하는 시리즈의 책이예요. 잘 읽어요~,10.0,S000212934840
gP******,재미있게 잘 읽어요,10.0,S000212934840
ro*****,아이가 재밌게 읽었어요,10.0,S000212934840
cl******,재미있게 잘 봤어요,10.0,S000212934840
j2***,조카 선물했는데 엄청 좋아하네요.,10.0,S000212934840
ha*********,책을 많이 읽으려고 구매했어요,5.0,S000212934840
po*****,기다리고 있었어요,10.0,S000212934840
bs*******,완결은 언제쯤 하려나 궁금했는데1시즌이라...,10.0,S000212934840
sn*********,시즌1 마무리를 하는 편이네요!초등 아이들이 좋아해요 ^^,10.0,S000212934840
in******,1부 마지막이라니 아쉬워요.. 애가 매우 좋아하는 책입니다. 이번에도 순식간에 완독하네요.,10.0,S000212934840
an******,재미있어요. 어른이 읽어도 좋을 것 같아요.,10.0,S000212934840
jo******,경쟁사회의 슬픔.,10.0,S000212934840
ls*****,아이가 재미잇게 잘읽어요.,10.0,S000212934840
th*******,아이가 좋아하는 책입니다,10.0,S000212934840
je*****,아이가 정말 좋아하는 시리즈입니다.,10.0,S000212934840
hj********,드디어 시즌이 끝나나요? 전권소장해야한다니 구매했어요. 그만 출간되길바래요. ㅠ,10.0,S000212934840
wn*****,시즌 1 이 끝났군요.전청당 재밌어요.,10.0,S000212934840
ic********,1권부터 20권까지 모두 읽었어요~!,10.0,S000212934840
mo******,많이 재미있다고 해요.,10.0,S000212934840
jo*****,아이가 너무 기다렸어요 시즌2도 기대합니다,10.0,S000212934840
dj***,책안에 소제목들이 눈길을 끕니다 오늘받았어요,10.0,S000212934840
dl******,전권다 모았어요! 희귀카드 나왔다며 아이가 좋아해요,10.0,S000212934840
nl****,아이가 너무 좋아해요.,10.0,S000212934840
sa****,재밌을것같아요 읽어야겠어요,10.0,S000212934840
ro*****,아이가 너무 재밌게 읽었어요,10.0,S000212934840
la******,완결이라고 아이가 엄청 기대했어요 바로 읽어봅니다,10.0,S000212934840
yo******,너무 재밌어 하네요 왠지 다음화가 나올거 같다고 아이가 기대하네요,10.0,S000212934840
j2***,재밌게 잘 보고 있습니다.,10.0,S000212934840
fa******,배송이 빨라서 좋아요 ^^감사합니다 ^^,10.0,S000212934840
ro*****,기다렸는데 너무 재밌게 읽었어요!빠른 배송 감사합니다.,10.0,S000212934840
gh****,20권 오늘 받았습니다아이가 너무좋아하는  시리즈에요감사합니다,10.0,S000212934840
fr********,드디어 마지막권이네요,10.0,S000212934840
ke********,아이가 서점에서 직접 골라서 구매했습니다.,10.0,S000211728104
ko*****,아이가 너무 좋아해요.,10.0,S000211728104
ss*****,시리즈 모으는 중이에요 너무 좋아해요,10.0,S000211728104
di******,아이가 재밌게 잘 봐요.,10.0,S000211728104
bb*****,아이가 해리포터 주문술에 빠져서 자꾸 물어보길레 검색해보니 요런책이 있네요~,10.0,S000211728104
or*****,해리포터 팬인 아이가 좋아해요,10.0,S000211728104
jd****,아이가 좋아해서 선물로..이 시리즈 도장깨기 할 것 같아요….,10.0,S000211728104
ko*******,진짜 읽고 싶어서 학교 도서관 빌리려고 순번을 기다렸지만 방학이 되서 읽지 못했다며 구입했어요!진짜 재미있고 흥미로운지 매일 읽고 있어요! 주문과 내용도 흥미롭고 재미난 주문도 많아서 좋아요,10.0,S000211728104
ch********,아이가 해리포터 팬이라 직접 사달라 주문했는데 생각보다 자주 봅니다,10.0,S000211728104
gu***,해리포터 좋아하는 아이들이라면 푹 빠질 거에요:),10.0,S000211728104
yo********,해리포터를 좋아하는 친구의 생일선물로 구입!,10.0,S000211728104
ka*******,아이가 좋아해요 추천해요,10.0,S000211728104
vm******,해리포터 영화본 후 아이가 사달라고해서 샀어요 재미있어 합니다~♡,10.0,S000211728104
sk*****,아이가 좋아해요~~,10.0,S000211728104
ra*******,초등학생 아이가 좋아해요. 그런데 당일배송이라해서 교보에서 주문했는데.. 다음날 오후1시에 도착했어요 ㅠㅜ 크리스마스 선물이였는데… ㅠㅜ 당일배송 의미가 없네요..배송지연 문자라도 보내주셨으면 안기다렸을텐데.. 흑흑 미리미리 주문하시길…,10.0,S000211728104
ji*******,해리포터에 빠져있는 아이들에게 좋아요,10.0,S000211728104
hs****,해리포터 팬 딸아이가 너무 좋아하네요. 읽고 또 읽고 있어요.,10.0,S000211728104
ag*****,해리포터팬인 아이가 좋아합니다.,10.0,S000211728104
sy*****,해리포토 주문을 상세하게,10.0,S000211728104
sy********,생각보다 재미있다고 합니다.,10.0,S000211728104
ae******,해리포터 덕후에겐 꼭 필요한 정리책,10.0,S000211728104
tr****,해리포터를 사랑하는 막내딸의 필수탬,7.5,S000211728104
mw***,해리포터 좋아해서 사줬어요. 이 책으로 재밌게 놀아요.,10.0,S000211728104
so****************,해리포터 내용 다시 읽어보니 재밌어요. 애들이 엄청 재밌어 하고 좋아해요.,10.0,S000211728104
ar****,아이가 재밌게 읽어요.,10.0,S000211728104
re*****,아이가 좋아 합니다,10.0,S000211728104
ha******,초등학교 3학년 친구가 받고 싶다는 선물이었어요.넘좋아하네요 ^^,2.5,S000211728104
12******,해리포토를 좋아하는 이라면 더 정확하게 지밀하게~주문을 외워봐~~~,10.0,S000211728104
km****,해리포터를 좋아해서 마법사가되려고 샀어요,10.0,S000211728104
ca***,아이가 진짜 좋아합니다,10.0,S000211728104
ty*******,아이가 재미나게 완독했어요,10.0,S000211728104
je*******,재밌어요 잘 읽어요,10.0,S000211728104
jo*******,아이가 해리포터 마법 주문 틈날 때마다 보고 외우네요.,10.0,S000211728104
sk*******,재미있는 책이네요,10.0,S000211728104
sk*******,아이가 고른 책이에요 주문 외운다고 재미있어하네요,10.0,S000211728104
fr******,아이가 해리포터에 푹 빠졌어요,10.0,S000211728104
ji*****,아이가 좋아합니다~해리포터 좋아해요~,10.0,S000211728104
go***,해리포터 마법주문 대백과 사전입니다.,10.0,S000211728104
ki******,만족합니다 정말 감사합니다 최고네요,10.0,S000211728104
na******,아이가 마음에 든다고 하네요,10.0,S000211728104
